OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
3145,3096    0151,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,9,15,2015-12-09T00:00:00.000Z,1850000,Q,1964,,1978,2,9600,21,11356,2018-09-17T09:53:41.000Z
3146,3096    0155,1,1,A,Struct Steel,60,Excellent,0,Typical,8,0,1900-01-01T00:00:00.000Z,,U,1960,,2006,1,4720,81,29397,2018-09-17T09:53:41.000Z
3147,3096    0813,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,5,2018-02-15T00:00:00.000Z,1285000,Q,1941,,1972,2,5352,25,3179,2018-09-17T09:53:41.000Z
3148,3097    0060,1,1,C,Brick/Concr,60,Excellent,BV,Brick Veneer,14,,2005-12-30T00:00:00.000Z,739468,Q,1977,,2004,1,0,165,9608,2018-09-17T09:53:41.000Z
3149,3098    0046,1,1,C,Brick/Concr,30,Average,BR,Brick,12,4,2015-02-11T00:00:00.000Z,800000,Q,1905,2009,1985,3,2941,29,1571,2018-09-17T09:53:41.000Z
3150,3098    0047,1,1,C,Brick/Concr,30,Average,BR,Brick,9,2,2015-10-14T00:00:00.000Z,0,U,1905,,1989,3,2502,49,1571,2018-09-17T09:53:41.000Z
3151,3098    0059,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1998-06-12T00:00:00.000Z,0,U,1905,1956,1963,1,3727,42,1571,2018-09-17T09:53:41.000Z
3152,3098    0115,1,1,C,Brick/Concr,45,Good +,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1911,2006,1957,1,2574,49,1301,2018-09-17T09:53:41.000Z
3153,3098    0133,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,2017-10-10T00:00:00.000Z,725000,Q,1912,,1952,3,2883,41,1337,2018-09-17T09:53:41.000Z
3154,3098    0162,1,1,C,Brick/Concr,30,Average,0,Typical,9,6,1900-01-01T00:00:00.000Z,,U,1915,,1962,1,7068,21,2231,2018-09-17T09:53:41.000Z
3155,3098    2009,1,1,C,Brick/Concr,40,Good,BR,Brick,8,1,2008-08-08T00:00:00.000Z,884900,U,1905,2006,1985,1,1074,48,471,2018-09-17T09:53:41.000Z
3156,3098    2019,1,1,C,Brick/Concr,50,Very Good,BR,Brick,9,,2015-12-10T00:00:00.000Z,275000,Q,1914,2007,1987,2,1981,48,260,2018-09-17T09:53:41.000Z
3157,3098    2020,1,1,C,Brick/Concr,50,Very Good,BR,Brick,9,1,2016-02-10T00:00:00.000Z,617500,Q,1914,2007,1972,2,2850,48,634,2018-09-17T09:53:41.000Z
3158,3098    2029,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2015-07-21T00:00:00.000Z,625000,Q,1920,2016,1992,2,3000,48,648,2018-09-17T09:53:41.000Z
3159,3100    0016,1,1,C,Brick/Concr,40,Good,BR,Brick,9,,2012-12-05T00:00:00.000Z,435000,Q,1907,2012,1990,1,2304,87,984,2018-09-17T09:53:41.000Z
3160,3100    0032,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1895,1948,1975,1,3703,89,2523,2018-09-17T09:53:41.000Z
3161,3100    0033,1,1,C,Brick/Concr,30,Average,BR,Brick,9,,2002-03-25T00:00:00.000Z,150000,Q,1895,,1976,1,2544,1,1340,2018-09-17T09:53:41.000Z
3162,3100    2001,1,1,C,Brick/Concr,40,Good,BR,Brick,10,1,2003-12-03T00:00:00.000Z,0,U,1912,2003,1968,1,3360,48,1243,2018-09-17T09:53:41.000Z
3163,3101    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,18,,2008-03-24T00:00:00.000Z,600000,U,1890,2014,1998,1,6725,84,5000,2018-09-17T09:53:41.000Z
3164,3101    0079,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2011-09-06T00:00:00.000Z,214500,U,1930,2014,1974,1,2775,45,1384,2018-09-17T09:53:41.000Z
3165,3101    0080,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,10,,2012-09-28T00:00:00.000Z,399999,Q,1909,2016,1969,1,5597,49,1700,2018-09-17T09:53:41.000Z
3166,3101    0114,1,1,C,Brick/Concr,40,Good,SU,Stucco,10,1,2013-11-18T00:00:00.000Z,600000,Q,1910,2015,1991,1,2332,59,801,2018-09-17T09:53:41.000Z
3167,3101    0812,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,18,,2018-06-08T00:00:00.000Z,1500000,Q,0,,1967,3,7980,41,5000,2018-09-17T09:53:41.000Z
3168,3102    0016,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,1900-01-01T00:00:00.000Z,,U,1936,,1954,1,4500,21,4500,2018-09-17T09:53:41.000Z
3169,3102    0066,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2002-04-10T00:00:00.000Z,0,U,1895,,1977,1,2839,89,2133,2018-09-17T09:53:41.000Z
3170,3102    0100,1,1,C,Brick/Concr,30,Average,S,Stone,20,,1900-01-01T00:00:00.000Z,,U,1904,1915,1969,1,14506,81,7710,2018-09-17T09:53:41.000Z
3171,3102    0815,1,1,0,Default,0,Default,0,Typical,8,0,1900-01-01T00:00:00.000Z,,U,0,,1900,1,0,81,60,2018-09-17T09:53:41.000Z
3172,3103    0067,1,1,C,Brick/Concr,40,Good,BR,Brick,10,,2005-01-28T00:00:00.000Z,380000,Q,1912,2005,1985,1,1287,49,942,2018-09-17T09:53:41.000Z
3173,3103    0068,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1912,,1963,1,1520,42,744,2018-09-17T09:53:41.000Z
3174,3103    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2006-02-24T00:00:00.000Z,400000,Q,1895,2015,1938,1,3180,45,1222,2018-09-17T09:53:41.000Z
3175,3104    0814,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1999-02-19T00:00:00.000Z,20000,U,1900,1982,1957,1,2762,81,3200,2018-09-17T09:53:41.000Z
3176,3104    0820,1,1,C,Brick/Concr,30,Average,BR,Brick,20,,2017-08-14T00:00:00.000Z,2850000,Q,1924,,1972,3,11664,81,7423,2018-09-17T09:53:41.000Z
3177,3105    0071,1,1,C,Brick/Concr,45,Good +,BR,Brick,12,0,2014-06-03T00:00:00.000Z,550000,Q,1895,2012,1990,5,1580,49,1133,2018-09-17T09:53:41.000Z
3178,3105    0072,1,1,C,Brick/Concr,40,Good,BR,Brick,10,,2018-02-27T00:00:00.000Z,650000,Q,1895,,1965,3,3297,42,2133,2018-09-17T09:53:41.000Z
3179,3106    2008,1,1,C,Brick/Concr,40,Good,BR,Brick,10,,1900-01-01T00:00:00.000Z,0,U,2017,,2017,1,1700,48,910,2018-09-17T09:53:41.000Z
3180,3107    0014,1,1,C,Brick/Concr,30,Average,BR,Brick,9,8,2003-04-28T00:00:00.000Z,158000,Q,1900,2004,1980,1,4670,21,1781,2018-09-17T09:53:41.000Z
3181,3109    0029,1,1,C,Brick/Concr,35,Average +,BR,Brick,12,,2000-03-21T00:00:00.000Z,0,U,1914,,1971,1,1306,41,1217,2018-09-17T09:53:41.000Z
3182,3109    0031,1,1,C,Brick/Concr,35,Average +,BR,Brick,12,,2000-03-21T00:00:00.000Z,0,U,1914,2012,1967,1,2544,45,1625,2018-09-17T09:53:41.000Z
3183,3109    0032,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2000-03-21T00:00:00.000Z,0,U,1914,2006,1968,1,2544,41,1625,2018-09-17T09:53:41.000Z
3184,3109    0033,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2000-03-21T00:00:00.000Z,0,U,1914,,1966,1,2574,41,1625,2018-09-17T09:53:41.000Z
3185,3109    0810,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2011-07-13T00:00:00.000Z,0,U,1914,2014,1978,1,6656,41,7066,2018-09-17T09:53:41.000Z
3186,3109    2001,1,1,,,,,,,,,2005-04-04T00:00:00.000Z,800000,U,2004,,2004,1,800,216,747,2018-09-17T09:53:41.000Z
3187,3109    2002,1,1,,,,,,,,,2005-04-04T00:00:00.000Z,800000,U,2004,,2004,1,800,216,747,2018-09-17T09:53:41.000Z
3188,3109    2003,1,1,C,Brick/Concr,40,Good,BR,Brick,12,,2005-04-04T00:00:00.000Z,800000,U,2004,,2005,1,2170,48,1619,2018-09-17T09:53:41.000Z
3189,3499    2260,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,955,216,1527,2018-09-17T09:53:41.000Z
3190,3499    2261,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,981,216,1727,2018-09-17T09:53:41.000Z
3191,3499    2262,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,981,216,1727,2018-09-17T09:53:41.000Z
3192,3499    2263,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,1188,216,2071,2018-09-17T09:53:41.000Z
3193,3499    2264,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,981,216,1727,2018-09-17T09:53:41.000Z
3194,3499    2265,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,981,216,1727,2018-09-17T09:53:41.000Z
3195,3499    2266,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,981,216,1727,2018-09-17T09:53:41.000Z
3196,3499    2267,1,1,B,Reinf Concr,40,Good,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1986,,1986,1,1188,216,2071,2018-09-17T09:53:41.000Z
3197,2950    7001,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2018,,0,1,0,82,0,2018-09-17T09:53:41.000Z
3198,2950    7002,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2018,,0,1,0,82,0,2018-09-17T09:53:41.000Z
3199,2950    7003,1,1,,,,,,,,,2018-06-18T00:00:00.000Z,7300000,U,2018,,0,2,0,82,0,2018-09-17T09:53:41.000Z
3200,3530    0891,4,1,A,Struct Steel,30,Average,S,Stone,22,,1900-01-01T00:00:00.000Z,,U,1928,,1946,1,114459,83,900470,2018-09-17T09:53:41.000Z
3201,3530    0892,1,1,C,Brick/Concr,30,Average,S,Stone,12,,1900-01-01T00:00:00.000Z,,U,1908,1967,1957,1,50268,83,63449,2018-09-17T09:53:41.000Z
3202,3530    0894,1,1,C,Brick/Concr,30,Average,CB,Concrete Block,18,,1900-01-01T00:00:00.000Z,0,U,1966,,1972,1,3897,87,132550,2018-09-17T09:53:41.000Z
3203,3531    0116,1,1,B,Reinf Concr,40,Good,,,,178,2008-09-26T00:00:00.000Z,0,U,2010,,2011,1,240940,22,79371,2018-09-17T09:53:41.000Z
3204,3531    0117,1,1,C,Brick/Concr,30,Average,BR,Brick,12,0,2008-12-10T00:00:00.000Z,0,U,1905,,1970,1,21059,83,10617,2018-09-17T09:53:41.000Z
3205,3532    0142,1,1,C,Brick/Concr,30,Average,BR,Brick,10,1,2017-04-05T00:00:00.000Z,1150000,Q,1918,2001,1978,2,3386,42,1945,2018-09-17T09:53:41.000Z
3206,3532    0153,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2008-01-18T00:00:00.000Z,800000,Q,1955,,1954,1,5868,21,4121,2018-09-17T09:53:41.000Z
3207,3532    0154,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,12,2006-10-23T00:00:00.000Z,3900000,U,1956,,1952,1,11304,21,7934,2018-09-17T09:53:41.000Z
3208,3532    0155,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,12,2006-10-23T00:00:00.000Z,3900000,U,1956,,1952,1,11304,21,7655,2018-09-17T09:53:41.000Z
3209,3535    0041,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2016-09-21T00:00:00.000Z,959000,Q,1913,2017,1991,2,2799,42,1600,2018-09-17T09:53:41.000Z
3210,3535    0058,1,1,C,Brick/Concr,30,Average,0,Typical,9,21,2014-05-05T00:00:00.000Z,2950000,Q,1913,,1962,3,21132,21,6174,2018-09-17T09:53:41.000Z
3211,3535    0074,1,1,D,Wood/Frame,30,Average,BV,Brick Veneer,12,,2018-05-03T00:00:00.000Z,1050000,U,1932,,1957,4,1242,81,1600,2018-09-17T09:53:41.000Z
3212,3535    0089,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2018-05-03T00:00:00.000Z,1050000,U,1923,1932,1923,4,1242,81,3200,2018-09-17T09:53:41.000Z
3213,3535    0089,2,1,0,Default,0,Default,BR,Brick,12,,2018-05-03T00:00:00.000Z,1050000,U,1923,,1923,4,1033,81,3200,2018-09-17T09:53:41.000Z
3214,3535    0817,1,1,C,Brick/Concr,30,Average,S,Stone,20,,1900-01-01T00:00:00.000Z,,U,1924,,1965,1,12393,81,8444,2018-09-17T09:53:41.000Z
3215,3536    0008,1,1,C,Brick/Concr,40,Good,BR,Brick,10,0,2016-11-23T00:00:00.000Z,225000,U,1912,,1972,3,2193,49,768,2018-09-17T09:53:41.000Z
3216,3538    0802,1,1,C,Brick/Concr,30,Average,SU,Stucco,8,0,1900-01-01T00:00:00.000Z,,U,1955,,1960,1,3488,89,31446,2018-09-17T09:53:41.000Z
3217,3540    0804,1,1,C,Brick/Concr,30,Average,,,9,89,2014-04-01T00:00:00.000Z,6900000,Q,1941,,1981,1,31196,21,29750,2018-09-17T09:53:41.000Z
3218,3540    0804,2,1,C,Brick/Concr,30,Average,,,8,45,2014-04-01T00:00:00.000Z,6900000,Q,1942,,1956,1,38949,21,29750,2018-09-17T09:53:41.000Z
3219,3548    0002,1,1,C,Brick/Concr,40,Good,S,Stone,8,0,1900-01-01T00:00:00.000Z,,U,1965,,1968,1,56787,36,124819,2018-09-17T09:53:41.000Z
3220,3548    0003,1,1,C,Brick/Concr,40,Good,S,Stone,8,1,2005-06-13T00:00:00.000Z,0,U,1916,1939,1965,1,44324,81,107890,2018-09-17T09:53:41.000Z
3221,3548    0800,1,1,C,Brick/Concr,40,Good,BR,Brick,12,1,2005-06-13T00:00:00.000Z,0,U,2006,,2007,1,22656,83,54362,2018-09-17T09:53:41.000Z
3222,3550    0801,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,1900-01-01T00:00:00.000Z,0,U,1945,,1945,1,964,89,54992,2018-09-17T09:53:41.000Z
3223,3550    0805,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,21,1900-01-01T00:00:00.000Z,,U,1959,,1972,1,19506,21,15478,2018-09-17T09:53:41.000Z
3224,3550    0806,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,9,39,2018-03-01T00:00:00.000Z,9325000,U,1939,,1985,3,32908,21,11778,2018-09-17T09:53:41.000Z
3225,3550    0807,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,9,37,2018-03-01T00:00:00.000Z,9325000,U,1939,,1985,3,36168,21,15500,2018-09-17T09:53:41.000Z
3226,3552    0816,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1970,,1970,1,91984,83,39413,2018-09-17T09:53:41.000Z
3227,3554    0807,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,15,2011-12-20T00:00:00.000Z,1900000,U,1957,,1981,1,15012,21,7185,2018-09-17T09:53:41.000Z
3228,3556    0042,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,1900-01-01T00:00:00.000Z,,U,1958,,1970,1,4032,21,2091,2018-09-17T09:53:41.000Z
3229,3558    0102,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2009-09-09T00:00:00.000Z,225000,Q,1925,,1965,1,2974,42,2000,2018-09-17T09:53:41.000Z
3230,3558    0103,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2005-01-12T00:00:00.000Z,225000,Q,1925,,1965,1,2670,42,1966,2018-09-17T09:53:41.000Z
3231,3558    0106,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2009-10-16T00:00:00.000Z,0,U,1925,,1965,1,1582,41,2919,2018-09-17T09:53:41.000Z
3232,3558    0108,1,1,0,Default,0,Default,0,Typical,8,4,1900-01-01T00:00:00.000Z,,U,1925,1994,1878,1,5998,27,3400,2018-09-17T09:53:41.000Z
3233,3558    0109,1,1,0,Default,0,Default,0,Typical,8,4,1900-01-01T00:00:00.000Z,0,U,1925,1994,1878,1,5374,27,3400,2018-09-17T09:53:41.000Z
3234,3558    0811,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,1997-05-06T00:00:00.000Z,0,U,1925,2008,1975,1,2990,42,2185,2018-09-17T09:53:41.000Z
3235,3558    0812,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,12,,1900-01-01T00:00:00.000Z,,U,1942,1970,1972,1,2022,41,3087,2018-09-17T09:53:41.000Z
3236,3559    0016,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,2010-07-13T00:00:00.000Z,110000,Q,0,,1975,1,1050,41,971,2018-09-17T09:53:41.000Z
3237,3559    0849,1,1,C,Brick/Concr,35,Average +,,,,,2013-06-28T00:00:00.000Z,580000,Q,1930,2013,1981,1,3231,41,3035,2018-09-17T09:53:41.000Z
3238,3559    2028,1,1,C,Brick/Concr,30,Average,BR,Brick,12,0,2003-11-06T00:00:00.000Z,0,U,2004,2005,1984,1,2900,48,1192,2018-09-17T09:53:41.000Z
3239,3560    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,9,85,2015-07-23T00:00:00.000Z,7600000,Q,1931,,1969,2,73304,22,31085,2018-09-17T09:53:41.000Z
3240,3560    0810,1,1,C,Brick/Concr,30,Average,BR,Brick,9,85,2012-03-02T00:00:00.000Z,8390000,U,1936,2015,1960,1,74064,22,33954,2018-09-17T09:53:41.000Z
3241,3560    0811,1,1,C,Brick/Concr,30,Average,BR,Brick,9,160,2012-03-02T00:00:00.000Z,8390000,U,1937,2015,1960,1,78372,22,27918,2018-09-17T09:53:41.000Z
3242,3562    0037,1,1,C,Brick/Concr,30,Average,AS,Asphalt Siding,20,,1900-01-01T00:00:00.000Z,,U,1900,,1962,1,3255,81,4800,2018-09-17T09:53:41.000Z
3243,3562    0038,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,15,2008-09-26T00:00:00.000Z,0,U,1959,,1975,1,10456,21,4071,2018-09-17T09:53:41.000Z
3244,3563    0094,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,20,,2013-05-03T00:00:00.000Z,500000,Q,1917,2011,1975,1,2986,89,1339,2018-09-17T09:53:41.000Z
3245,3563    0804,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,15,1900-01-01T00:00:00.000Z,,U,1961,,1952,1,14788,21,16295,2018-09-17T09:53:41.000Z
3246,3564    0003,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,11,2013-01-04T00:00:00.000Z,1300000,U,1941,,1957,1,9348,21,2400,2018-09-17T09:53:41.000Z
3247,3565    0040,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,5,2016-09-12T00:00:00.000Z,875000,Q,1939,,1962,4,3487,25,2941,2018-09-17T09:53:41.000Z
3248,3565    0043,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,,2002-10-11T00:00:00.000Z,197500,Q,1939,,1962,1,3487,25,3020,2018-09-17T09:53:41.000Z
3249,3565    0079,1,1,C,Brick/Concr,40,Good,BR,Brick,8,8,1900-01-01T00:00:00.000Z,0,U,1940,,1980,1,7460,21,11636,2018-09-17T09:53:41.000Z
3250,2728    0003,1,1,C,Brick/Concr,30,Average,BR,Brick,8,14,2011-11-16T00:00:00.000Z,0,U,1937,,1970,1,11136,21,7067,2018-09-17T09:53:41.000Z
3251,2728    0005,1,1,C,Brick/Concr,30,Average,BR,Brick,8,15,2001-01-01T00:00:00.000Z,0,U,1937,,1973,1,11468,21,7390,2018-09-17T09:53:41.000Z
3252,2728    0006,1,1,C,Brick/Concr,30,Average,BR,Brick,8,15,2011-11-16T00:00:00.000Z,0,U,1937,,1970,1,10944,21,5988,2018-09-17T09:53:41.000Z
3253,2728    0007,1,1,C,Brick/Concr,30,Average,BR,Brick,8,14,1900-01-01T00:00:00.000Z,,U,1937,,1937,1,11136,21,7067,2018-09-17T09:53:41.000Z
3254,2728    0008,1,1,C,Brick/Concr,30,Average,BR,Brick,8,29,2011-11-16T00:00:00.000Z,0,U,1937,,1970,1,26728,21,21425,2018-09-17T09:53:41.000Z
3255,2728    0009,1,1,C,Brick/Concr,30,Average,BR,Brick,8,30,2011-11-16T00:00:00.000Z,0,U,1937,,1970,1,26728,21,19710,2018-09-17T09:53:41.000Z
3256,2728    0010,1,1,C,Brick/Concr,40,Good,BR,Brick,8,43,2016-01-29T00:00:00.000Z,4400000,Q,1937,,1970,2,20596,26,23500,2018-09-17T09:53:41.000Z
3257,2728    0011,1,1,C,Brick/Concr,30,Average,BR,Brick,8,17,1900-01-01T00:00:00.000Z,,U,1939,,1978,1,14392,21,9054,2018-09-17T09:53:41.000Z
3258,2728    0013,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,17,2005-11-14T00:00:00.000Z,1700000,Q,1939,,1970,1,14392,21,9054,2018-09-17T09:53:41.000Z
3259,2728    0014,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,17,1998-08-06T00:00:00.000Z,0,U,1939,,1970,1,14392,21,9054,2018-09-17T09:53:41.000Z
3260,2728    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,9,19,2008-07-30T00:00:00.000Z,1750000,Q,1939,,1990,1,14400,21,9780,2018-09-17T09:53:41.000Z
3261,2728    0801,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,9,38,2002-01-16T00:00:00.000Z,0,U,1939,,1970,1,34028,21,20220,2018-09-17T09:53:41.000Z
3262,2728    0803,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,17,2004-12-17T00:00:00.000Z,0,U,1939,,1971,1,14392,21,8254,2018-09-17T09:53:41.000Z
3263,2728    0804,1,1,C,Brick/Concr,30,Average,BR,Brick,10,28,1900-01-01T00:00:00.000Z,,U,1941,1985,1961,1,19956,26,15710,2018-09-17T09:53:41.000Z
3264,5048    0015,2,1,0,Default,0,Default,SU,Stucco,12,,1900-01-01T00:00:00.000Z,,U,1860,,1919,1,3785,81,14858,2018-09-17T09:53:41.000Z
3265,5050    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,8,1,2006-06-15T00:00:00.000Z,150000,Q,1939,2012,1951,1,1228,59,3216,2018-09-17T09:53:41.000Z
3266,5050    0002,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,1999-04-01T00:00:00.000Z,0,U,1939,2001,1970,1,1344,49,1344,2018-09-17T09:53:41.000Z
3267,5050    0004,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2003-06-11T00:00:00.000Z,80000,U,1939,,1965,1,1344,59,1344,2018-09-17T09:53:41.000Z
3268,5050    0080,1,1,C,Brick/Concr,40,Good,BR,Brick,18,,1998-06-19T00:00:00.000Z,0,U,1994,,1998,1,3456,61,25317,2018-09-17T09:53:41.000Z
3269,5050    0084,1,1,C,Brick/Concr,35,Average +,BR,Brick,8,0,2011-01-13T00:00:00.000Z,950000,Q,1949,2011,1954,1,3115,41,11333,2018-09-17T09:53:41.000Z
3270,5050    0085,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2013-10-09T00:00:00.000Z,0,U,1940,2014,1979,1,4268,42,7244,2018-09-17T09:53:41.000Z
3271,5051    0027,1,1,C,Brick/Concr,30,Average,BR,Brick,10,1,1998-11-02T00:00:00.000Z,0,U,1988,,1991,1,3204,68,25941,2018-09-17T09:53:41.000Z
3272,5051    0028,1,1,C,Brick/Concr,35,Average +,CB,Concrete Block,,1,2015-12-29T00:00:00.000Z,37057242,U,1900,2007,1972,4,3250,44,8587,2018-09-17T09:53:41.000Z
3273,5051    0029,1,1,C,Brick/Concr,35,Average +,CB,Concrete Block,,1,2015-12-29T00:00:00.000Z,37057242,U,1900,2008,1960,4,5000,44,11822,2018-09-17T09:53:41.000Z
3274,5051N   0015,1,1,C,Brick/Concr,35,Average +,BR,Brick,,1,2004-04-01T00:00:00.000Z,0,U,1977,2003,1979,1,2992,44,4191,2018-09-17T09:53:41.000Z
3275,5051N   0016,1,1,C,Brick/Concr,35,Average +,CB,Concrete Block,,1,2003-10-09T00:00:00.000Z,0,U,1989,,1992,1,3080,44,3992,2018-09-17T09:53:41.000Z
3276,5051N   0017,1,1,C,Brick/Concr,30,Average,BR,Brick,,1,1998-06-30T00:00:00.000Z,0,U,1910,,1984,1,12000,51,26921,2018-09-17T09:53:41.000Z
3277,5051N   0018,1,1,A,Struct Steel,60,Excellent,,,,,2010-01-05T00:00:00.000Z,0,U,2010,,2012,1,22000,86,25068,2018-09-17T09:53:41.000Z
3278,5051N   0838,1,1,C,Brick/Concr,35,Average +,BR,Brick,,1,2015-12-29T00:00:00.000Z,37057241,U,1948,2013,1979,4,34364,44,18075,2018-09-17T09:53:41.000Z
3279,5051N   0840,1,1,C,Brick/Concr,35,Average +,BV,Brick Veneer,,1,2015-12-29T00:00:00.000Z,37057241,U,1977,2015,1998,4,101322,44,265205,2018-09-17T09:53:41.000Z
3280,5052    0013,1,1,C,Brick/Concr,45,Good +,BR,Brick,,377,2012-08-10T00:00:00.000Z,3736630,Q,2014,,2014,1,375000,29,212662,2018-09-17T09:53:41.000Z
3281,5052    0014,1,1,C,Brick/Concr,45,Good +,BR,Brick,18,,2013-02-27T00:00:00.000Z,0,U,2011,,2012,1,241725,52,205110,2018-09-17T09:53:41.000Z
3282,3748    7005,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3283,3748    7006,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3284,3748    7007,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3285,3748    7008,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3286,3748    7009,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3287,3748    7010,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3288,3748    7011,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3289,3748    7012,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,22,0,2018-09-17T09:53:41.000Z
3290,3748    7013,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,47,0,2018-09-17T09:53:41.000Z
3291,3748    7014,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,47,0,2018-09-17T09:53:41.000Z
3292,3748    7015,1,1,,,,,,,,,1900-01-01T00:00:00.000Z,0,U,2017,,0,1,0,47,0,2018-09-17T09:53:41.000Z
